name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock,player_img
Klay Thompson,Golden State Warriors,2017-01-22,2016,6475,1610612744,400900082,1,11,38,1,Jump Shot,3PT Field Goal,25,Orlando Magic,140,218,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-22,2016,6475,1610612744,400900082,4,9,58,0,Jump Shot,3PT Field Goal,23,Orlando Magic,-230,-10,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-22,2016,6475,1610612744,400900082,3,4,50,1,Jump Shot,3PT Field Goal,25,Orlando Magic,161,203,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-15,2016,6475,1610612744,400899830,4,7,29,0,Jump Shot,3PT Field Goal,23,New York Knicks,-230,8,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-15,2016,6475,1610612744,400899830,3,6,6,1,Jump Shot,3PT Field Goal,26,New York Knicks,163,208,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-15,2016,6475,1610612744,400899830,3,5,41,0,Jump Shot,3PT Field Goal,24,New York Knicks,-237,62,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-15,2016,6475,1610612744,400899830,1,7,43,0,Jump Shot,3PT Field Goal,25,New York Knicks,179,178,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-15,2016,6475,1610612744,400899830,2,4,11,0,Jump Shot,3PT Field Goal,25,New York Knicks,184,183,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-26,2016,6475,1610612744,400899694,1,10,8,1,Jump Shot,2PT Field Goal,12,Minnesota Timberwolves,9,129,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-26,2016,6475,1610612744,400899694,4,11,9,0,Jump Shot,2PT Field Goal,22,Minnesota Timberwolves,182,139,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-26,2016,6475,1610612744,400899694,4,7,47,0,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,238,13,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-26,2016,6475,1610612744,400899694,3,11,19,0,Jump Shot,2PT Field Goal,19,Minnesota Timberwolves,94,169,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-26,2016,6475,1610612744,400899694,3,9,5,0,Jump Shot,3PT Field Goal,28,Minnesota Timberwolves,128,257,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-26,2016,6475,1610612744,400899694,1,7,28,1,Jump Shot,3PT Field Goal,23,Minnesota Timberwolves,-233,16,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-26,2016,6475,1610612744,400899694,2,0,38,0,Jump Shot,3PT Field Goal,26,Minnesota Timberwolves,174,203,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-26,2016,6475,1610612744,400899694,2,5,19,1,Jump Shot,2PT Field Goal,6,Minnesota Timberwolves,10,65,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-15,2016,6475,1610612744,400899830,3,4,41,0,Jump Shot,2PT Field Goal,4,New York Knicks,20,41,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-15,2016,6475,1610612744,400899830,1,3,28,0,Jump Shot,3PT Field Goal,26,New York Knicks,135,223,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-23,2016,6475,1610612744,400900260,1,8,26,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-209,141,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-23,2016,6475,1610612744,400900260,1,8,50,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,91,237,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-23,2016,6475,1610612744,400900260,2,10,39,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-9,252,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,3,9,37,0,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,-237,75,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,1,7,29,0,Jump Shot,2PT Field Goal,14,New Orleans Pelicans,138,41,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,4,4,6,1,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,120,218,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,2,2,29,0,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,-237,43,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,4,11,43,0,Jump Shot,2PT Field Goal,17,New Orleans Pelicans,-161,67,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,1,11,43,0,Jump Shot,2PT Field Goal,14,New Orleans Pelicans,112,85,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,1,5,0,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,207,146,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,4,10,35,1,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,125,239,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,1,11,18,1,Jump Shot,2PT Field Goal,18,New Orleans Pelicans,133,124,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,3,4,9,0,Jump Shot,3PT Field Goal,23,New Orleans Pelicans,233,16,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,1,5,24,1,Jump Shot,2PT Field Goal,16,New Orleans Pelicans,-137,87,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,3,4,4,0,Jump Shot,3PT Field Goal,25,New Orleans Pelicans,171,183,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,3,8,50,0,Jump Shot,3PT Field Goal,24,New Orleans Pelicans,241,31,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,1,1,0,1,Jump Shot,2PT Field Goal,18,New Orleans Pelicans,69,175,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,2,3,40,1,Jump Shot,2PT Field Goal,18,New Orleans Pelicans,153,95,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-28,2016,6475,1610612744,400899459,2,11,19,0,Jump Shot,3PT Field Goal,27,New Orleans Pelicans,-142,237,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-23,2016,6475,1610612744,400900260,4,8,56,1,Jump Shot,2PT Field Goal,21,Los Angeles Clippers,-201,82,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-23,2016,6475,1610612744,400900260,4,6,15,0,Jump Shot,3PT Field Goal,28,Los Angeles Clippers,217,188,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-23,2016,6475,1610612744,400900260,1,4,39,0,Jump Shot,2PT Field Goal,18,Los Angeles Clippers,146,120,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,4,8,45,0,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,92,242,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,1,10,24,0,Jump Shot,2PT Field Goal,12,Portland Trail Blazers,-4,120,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,4,9,24,0,Jump Shot,2PT Field Goal,20,Boston Celtics,-110,170,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,4,10,9,1,Jump Shot,2PT Field Goal,16,Boston Celtics,32,165,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,3,8,25,1,Jump Shot,2PT Field Goal,13,Boston Celtics,-42,129,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-11,2016,6475,1610612744,400900218,1,8,32,0,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,-205,159,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-11,2016,6475,1610612744,400900218,4,9,11,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,-163,183,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-11,2016,6475,1610612744,400900218,2,2,2,1,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,-197,144,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-11,2016,6475,1610612744,400900218,2,5,36,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,151,193,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-11,2016,6475,1610612744,400900218,3,11,43,1,Jump Shot,3PT Field Goal,27,Oklahoma City Thunder,213,178,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-11,2016,6475,1610612744,400900218,4,6,36,1,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,-145,203,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-11,2016,6475,1610612744,400900218,3,9,28,1,Jump Shot,3PT Field Goal,23,Oklahoma City Thunder,-109,213,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-02-11,2016,6475,1610612744,400900218,2,9,34,1,Jump Shot,3PT Field Goal,23,Oklahoma City Thunder,230,8,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-03,2016,6475,1610612744,400899741,1,7,19,1,Jump Shot,3PT Field Goal,26,Phoenix Suns,132,224,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-03,2016,6475,1610612744,400899741,4,7,35,0,Jump Shot,2PT Field Goal,11,Phoenix Suns,-62,100,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-03,2016,6475,1610612744,400899741,2,8,18,1,Jump Shot,2PT Field Goal,16,Phoenix Suns,-89,134,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-03,2016,6475,1610612744,400899741,2,2,3,0,Jump Shot,2PT Field Goal,19,Phoenix Suns,114,154,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-03,2016,6475,1610612744,400899741,2,10,34,1,Jump Shot,3PT Field Goal,25,Phoenix Suns,37,257,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-03,2016,6475,1610612744,400899741,2,8,50,0,Jump Shot,2PT Field Goal,20,Phoenix Suns,200,11,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-03,2016,6475,1610612744,400899741,2,1,45,1,Jump Shot,3PT Field Goal,24,Phoenix Suns,-240,3,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-03,2016,6475,1610612744,400899741,3,8,41,1,Jump Shot,3PT Field Goal,22,Phoenix Suns,225,11,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-03,2016,6475,1610612744,400899741,1,5,46,0,Jump Shot,2PT Field Goal,16,Phoenix Suns,-16,164,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,3,7,30,1,Jump Shot,3PT Field Goal,24,Brooklyn Nets,137,208,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,3,5,17,1,Jump Shot,3PT Field Goal,26,Brooklyn Nets,-11,262,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,3,4,33,1,Jump Shot,2PT Field Goal,16,Brooklyn Nets,-163,33,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,1,8,50,0,Jump Shot,2PT Field Goal,14,Brooklyn Nets,-20,141,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,1,7,25,0,Jump Shot,3PT Field Goal,27,Brooklyn Nets,46,273,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,1,11,44,1,Jump Shot,3PT Field Goal,24,Brooklyn Nets,120,219,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,1,11,10,0,Jump Shot,2PT Field Goal,18,Brooklyn Nets,22,188,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,1,10,40,0,Jump Shot,3PT Field Goal,25,Brooklyn Nets,225,116,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,2,5,55,0,Jump Shot,2PT Field Goal,17,Brooklyn Nets,-86,149,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,2,5,43,0,Jump Shot,3PT Field Goal,24,Brooklyn Nets,-106,223,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,1,3,18,1,Jump Shot,3PT Field Goal,22,Brooklyn Nets,-222,2,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,2,0,57,0,Jump Shot,2PT Field Goal,18,Brooklyn Nets,12,188,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,3,2,56,0,Jump Shot,2PT Field Goal,17,Brooklyn Nets,-1,175,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,3,2,8,0,Jump Shot,3PT Field Goal,23,Brooklyn Nets,-229,29,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,4,9,58,0,Jump Shot,3PT Field Goal,24,Brooklyn Nets,241,-19,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-22,2016,6475,1610612744,400899879,4,4,44,1,Jump Shot,2PT Field Goal,17,Brooklyn Nets,-168,43,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-28,2016,6475,1610612744,400899927,2,6,44,0,Jump Shot,2PT Field Goal,15,Toronto Raptors,156,-1,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-23,2016,6475,1610612744,400899673,3,10,8,1,Jump Shot,2PT Field Goal,16,Los Angeles Lakers,-96,139,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,1,9,52,1,Jump Shot,3PT Field Goal,25,Boston Celtics,-160,203,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,3,11,11,1,Jump Shot,3PT Field Goal,24,Boston Celtics,-68,239,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,4,10,38,0,Jump Shot,2PT Field Goal,19,Boston Celtics,192,26,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,1,9,9,1,Jump Shot,3PT Field Goal,25,Boston Celtics,-176,180,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,3,6,16,1,Jump Shot,2PT Field Goal,16,Boston Celtics,82,139,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,3,11,21,0,Jump Shot,3PT Field Goal,25,Boston Celtics,-209,149,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,2,8,49,1,Jump Shot,2PT Field Goal,17,Boston Celtics,-60,169,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-18,2016,6475,1610612744,400899629,2,0,45,0,Jump Shot,3PT Field Goal,28,Boston Celtics,207,198,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,1,7,35,1,Jump Shot,2PT Field Goal,17,Portland Trail Blazers,-151,80,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,4,10,21,0,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,158,218,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,4,10,17,0,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,89,228,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,1,10,49,1,Jump Shot,3PT Field Goal,23,Portland Trail Blazers,-238,26,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,4,2,25,1,Jump Shot,2PT Field Goal,16,Portland Trail Blazers,146,85,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,2,5,40,0,Jump Shot,3PT Field Goal,23,Portland Trail Blazers,-233,36,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,2,4,50,0,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,-161,195,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,3,9,2,0,Jump Shot,3PT Field Goal,23,Portland Trail Blazers,230,-1,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-04,2016,6475,1610612744,400899955,3,6,0,0,Jump Shot,2PT Field Goal,16,Portland Trail Blazers,-156,46,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-28,2016,6475,1610612744,400899709,4,5,39,0,Jump Shot,3PT Field Goal,26,Atlanta Hawks,-11,267,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-10,2016,6475,1610612744,400899793,2,5,41,0,Jump Shot,2PT Field Goal,11,Memphis Grizzlies,86,70,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-28,2016,6475,1610612744,400899927,1,4,22,0,Jump Shot,3PT Field Goal,27,Toronto Raptors,-173,218,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-10,2016,6475,1610612744,400899793,3,7,3,1,Jump Shot,2PT Field Goal,21,Memphis Grizzlies,-214,8,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-28,2016,6475,1610612744,400899927,4,3,6,0,Jump Shot,3PT Field Goal,24,Toronto Raptors,207,131,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-28,2016,6475,1610612744,400899927,4,8,37,0,Jump Shot,2PT Field Goal,8,Toronto Raptors,86,26,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-28,2016,6475,1610612744,400899927,3,8,27,0,Jump Shot,2PT Field Goal,4,Toronto Raptors,32,31,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-28,2016,6475,1610612744,400899927,3,6,23,1,Jump Shot,3PT Field Goal,25,Toronto Raptors,199,159,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-28,2016,6475,1610612744,400899927,3,4,19,1,Jump Shot,3PT Field Goal,25,Toronto Raptors,-196,165,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-12-28,2016,6475,1610612744,400899927,4,10,41,0,Jump Shot,2PT Field Goal,18,Toronto Raptors,102,154,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-01-25,2016,6475,1610612744,400900108,4,7,34,0,Jump Shot,3PT Field Goal,24,Charlotte Hornets,-205,134,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-28,2016,6475,1610612744,400899709,1,11,46,0,Jump Shot,2PT Field Goal,17,Atlanta Hawks,112,139,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-28,2016,6475,1610612744,400899709,3,7,37,0,Jump Shot,2PT Field Goal,11,Atlanta Hawks,-63,95,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-28,2016,6475,1610612744,400899709,1,8,1,0,Jump Shot,3PT Field Goal,24,Atlanta Hawks,-119,218,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-28,2016,6475,1610612744,400899709,4,1,44,0,Jump Shot,2PT Field Goal,14,Atlanta Hawks,-70,124,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-28,2016,6475,1610612744,400899709,1,9,15,1,Jump Shot,3PT Field Goal,25,Atlanta Hawks,195,170,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-28,2016,6475,1610612744,400899709,2,1,48,0,Jump Shot,2PT Field Goal,4,Atlanta Hawks,-17,46,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-28,2016,6475,1610612744,400899709,3,10,46,0,Jump Shot,2PT Field Goal,18,Atlanta Hawks,153,101,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-03-20,2016,6475,1610612744,400900444,1,9,33,0,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,-225,111,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-03-26,2016,6475,1610612744,400900489,1,8,43,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,-210,149,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-03-26,2016,6475,1610612744,400900489,1,11,29,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,-84,244,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-03-26,2016,6475,1610612744,400900489,1,3,40,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,156,203,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-03-26,2016,6475,1610612744,400900489,4,7,29,0,Jump Shot,3PT Field Goal,23,Memphis Grizzlies,230,13,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2017-03-26,2016,6475,1610612744,400900489,1,6,15,0,Jump Shot,2PT Field Goal,14,Memphis Grizzlies,-148,16,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-23,2016,6475,1610612744,400899673,2,10,33,1,Jump Shot,3PT Field Goal,28,Los Angeles Lakers,-212,183,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-23,2016,6475,1610612744,400899673,3,2,27,0,Jump Shot,2PT Field Goal,19,Los Angeles Lakers,128,151,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-23,2016,6475,1610612744,400899673,3,4,53,0,Jump Shot,3PT Field Goal,30,Los Angeles Lakers,166,252,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-23,2016,6475,1610612744,400899673,3,9,9,0,Jump Shot,3PT Field Goal,22,Los Angeles Lakers,227,11,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-23,2016,6475,1610612744,400899673,3,3,26,1,Jump Shot,3PT Field Goal,27,Los Angeles Lakers,195,188,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-23,2016,6475,1610612744,400899673,3,7,49,1,Jump Shot,3PT Field Goal,26,Los Angeles Lakers,-148,223,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-30,2016,6475,1610612744,400899486,2,0,49,0,Jump Shot,2PT Field Goal,4,Phoenix Suns,-38,21,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-30,2016,6475,1610612744,400899486,1,6,14,0,Jump Shot,3PT Field Goal,26,Phoenix Suns,236,129,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-30,2016,6475,1610612744,400899486,3,3,56,0,Jump Shot,3PT Field Goal,27,Phoenix Suns,171,210,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-30,2016,6475,1610612744,400899486,1,5,2,0,Jump Shot,2PT Field Goal,19,Phoenix Suns,-179,85,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-30,2016,6475,1610612744,400899486,1,10,51,0,Jump Shot,3PT Field Goal,23,Phoenix Suns,236,-26,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-30,2016,6475,1610612744,400899486,3,11,46,1,Jump Shot,2PT Field Goal,18,Phoenix Suns,46,180,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-30,2016,6475,1610612744,400899486,4,4,14,0,Jump Shot,3PT Field Goal,26,Phoenix Suns,233,124,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-10-30,2016,6475,1610612744,400899486,4,0,53,0,Jump Shot,3PT Field Goal,23,Phoenix Suns,238,-16,0,0,,0,0,./assets/klay_thompson.png
Klay Thompson,Golden State Warriors,2016-11-07,2016,6475,1610612744,400899549,4,4,17,0,Jump Shot,2PT Field Goal,20,New Orleans Pelicans,105,174,0,0,,0,0,./assets/klay_thompson.png
